workload summary | sessions=50 steps=250 max_prompt_len=87821 max_prefix_len=84631 max_input_len=49022 max_output_len=9829 total_output_len=160802 max_arrival_time_ms=0.000 total_tool_wait_after_ms=2694522.000
sessions 0/50 | steps 1/250 completed=1 submitted=1 active=0 failed=0 | elapsed=11.0s
sessions 0/50 | steps 1/250 completed=1 submitted=1 active=0 failed=0 | elapsed=11.5s
sessions 0/50 | steps 1/250 completed=1 submitted=1 active=0 failed=0 | elapsed=12.0s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=12.5s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=13.0s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=13.5s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=14.0s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=14.5s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=15.0s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=15.5s
sessions 0/50 | steps 1/250 completed=1 submitted=2 active=1 failed=0 | elapsed=16.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=16.5s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=17.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=17.5s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=18.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=18.5s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=19.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=19.5s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=20.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=20.5s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=21.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=21.5s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=22.0s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=22.6s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=23.1s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=23.6s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=24.1s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=24.6s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=25.1s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=25.6s
sessions 0/50 | steps 1/250 completed=1 submitted=3 active=2 failed=0 | elapsed=26.1s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=26.6s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=27.1s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=27.6s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=28.1s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=28.6s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=29.1s
sessions 0/50 | steps 1/250 completed=1 submitted=4 active=3 failed=0 | elapsed=29.6s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000000 planned=0.6835 actual=0.0000 delta=-0.6835 server_cached_prompt_tokens=0 server_prompt_tokens=14920
sessions 0/50 | steps 2/250 completed=2 submitted=5 active=3 failed=0 | elapsed=30.1s
sessions 0/50 | steps 2/250 completed=2 submitted=5 active=3 failed=0 | elapsed=30.6s
sessions 0/50 | steps 2/250 completed=2 submitted=5 active=3 failed=0 | elapsed=31.1s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000001 planned=0.8645 actual=0.8645 delta=+0.0000 server_cached_prompt_tokens=16820 server_prompt_tokens=19456
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=31.6s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=32.1s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=32.6s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=33.1s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=33.6s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=34.1s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=34.6s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=35.1s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=35.6s
sessions 0/50 | steps 3/250 completed=3 submitted=5 active=2 failed=0 | elapsed=36.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=36.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=37.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=37.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=38.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=38.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=39.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=39.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=40.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=40.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=41.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=41.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=42.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=42.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=43.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=43.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=44.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=44.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=45.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=45.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=46.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=46.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=47.1s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=47.6s
sessions 0/50 | steps 3/250 completed=3 submitted=6 active=3 failed=0 | elapsed=48.1s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000001 planned=0.2638 actual=0.2638 delta=+0.0000 server_cached_prompt_tokens=14917 server_prompt_tokens=56546
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=48.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=49.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=49.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=50.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=50.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=51.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=51.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=52.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=52.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=53.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=53.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=54.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=54.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=55.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=55.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=56.1s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=56.6s
sessions 0/50 | steps 4/250 completed=4 submitted=7 active=3 failed=0 | elapsed=57.1s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000002 planned=0.8840 actual=0.6514 delta=-0.2326 server_cached_prompt_tokens=14336 server_prompt_tokens=22007
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=57.6s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=58.1s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=58.6s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=59.1s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=59.6s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=60.1s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=60.6s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=61.1s
sessions 0/50 | steps 5/250 completed=5 submitted=7 active=2 failed=0 | elapsed=61.6s
sessions 0/50 | steps 5/250 completed=5 submitted=8 active=3 failed=0 | elapsed=62.1s
sessions 0/50 | steps 5/250 completed=5 submitted=8 active=3 failed=0 | elapsed=62.6s
sessions 0/50 | steps 5/250 completed=5 submitted=8 active=3 failed=0 | elapsed=63.1s
sessions 0/50 | steps 5/250 completed=5 submitted=8 active=3 failed=0 | elapsed=63.6s
prefix hit rate | request_id=claude:51f0c025-cf1b-cebe-86e4-d2e8b1272a06_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=28344
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=64.1s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=64.6s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=65.1s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=65.6s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=66.1s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=66.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=67.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=67.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=68.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=68.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=69.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=69.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=70.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=70.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=71.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=71.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=72.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=72.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=73.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=73.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=74.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=74.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=75.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=75.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=76.2s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=76.7s
sessions 0/50 | steps 6/250 completed=6 submitted=8 active=2 failed=0 | elapsed=77.2s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000002 planned=0.7704 actual=0.6777 delta=-0.0927 server_cached_prompt_tokens=49733 server_prompt_tokens=73390
sessions 0/50 | steps 7/250 completed=7 submitted=9 active=2 failed=0 | elapsed=77.7s
sessions 0/50 | steps 7/250 completed=7 submitted=9 active=2 failed=0 | elapsed=78.2s
sessions 0/50 | steps 7/250 completed=7 submitted=9 active=2 failed=0 | elapsed=78.7s
sessions 0/50 | steps 7/250 completed=7 submitted=9 active=2 failed=0 | elapsed=79.2s
sessions 0/50 | steps 7/250 completed=7 submitted=9 active=2 failed=0 | elapsed=79.7s
sessions 0/50 | steps 7/250 completed=7 submitted=9 active=2 failed=0 | elapsed=80.2s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000003 planned=0.9645 actual=0.9645 delta=+0.0000 server_cached_prompt_tokens=73383 server_prompt_tokens=76085
sessions 0/50 | steps 8/250 completed=8 submitted=10 active=2 failed=0 | elapsed=80.7s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000004 planned=0.9973 actual=0.9973 delta=+0.0000 server_cached_prompt_tokens=76078 server_prompt_tokens=76285
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=81.2s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=81.7s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=82.2s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=82.7s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=83.2s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=83.7s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=84.2s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=84.7s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=85.2s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=85.7s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=86.2s
sessions 1/50 | steps 9/250 completed=9 submitted=11 active=2 failed=0 | elapsed=86.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=87.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=87.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=88.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=88.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=89.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=89.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=90.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=90.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=91.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=91.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=92.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=92.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=93.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=93.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=94.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=94.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=95.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=95.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=96.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=96.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=97.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=97.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=98.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=98.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=99.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=99.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=100.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=100.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=101.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=101.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=102.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=102.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=103.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=103.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=104.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=104.7s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=105.2s
sessions 1/50 | steps 9/250 completed=9 submitted=12 active=3 failed=0 | elapsed=105.7s
prefix hit rate | request_id=claude:51f0c025-cf1b-cebe-86e4-d2e8b1272a06_round_000001 planned=0.8979 actual=0.0000 delta=-0.8979 server_cached_prompt_tokens=0 server_prompt_tokens=29946
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=106.2s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=106.7s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=107.2s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=107.7s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=108.2s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=108.7s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=109.2s
sessions 1/50 | steps 10/250 completed=10 submitted=13 active=3 failed=0 | elapsed=109.7s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000003 planned=0.9738 actual=0.8156 delta=-0.1581 server_cached_prompt_tokens=18432 server_prompt_tokens=22598
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=110.3s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=110.8s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=111.3s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=111.8s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=112.3s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=112.8s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=113.3s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=113.8s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=114.3s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=114.8s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=115.3s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=115.8s
sessions 1/50 | steps 11/250 completed=11 submitted=13 active=2 failed=0 | elapsed=116.3s
prefix hit rate | request_id=claude:3e64b719-3e06-b2e0-abee-1558a97b0894_round_000000 planned=0.9284 actual=0.0000 delta=-0.9284 server_cached_prompt_tokens=0 server_prompt_tokens=33078
sessions 1/50 | steps 12/250 completed=12 submitted=14 active=2 failed=0 | elapsed=116.8s
sessions 1/50 | steps 12/250 completed=12 submitted=14 active=2 failed=0 | elapsed=117.3s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=117.8s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=118.3s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=118.8s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=119.3s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=119.8s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=120.3s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=120.8s
sessions 1/50 | steps 12/250 completed=12 submitted=15 active=3 failed=0 | elapsed=121.3s
prefix hit rate | request_id=claude:51f0c025-cf1b-cebe-86e4-d2e8b1272a06_round_000002 planned=0.9346 actual=0.9346 delta=+0.0000 server_cached_prompt_tokens=29944 server_prompt_tokens=32039
sessions 1/50 | steps 13/250 completed=13 submitted=15 active=2 failed=0 | elapsed=121.8s
sessions 1/50 | steps 13/250 completed=13 submitted=16 active=3 failed=0 | elapsed=122.3s
sessions 1/50 | steps 13/250 completed=13 submitted=16 active=3 failed=0 | elapsed=122.8s
sessions 1/50 | steps 13/250 completed=13 submitted=16 active=3 failed=0 | elapsed=123.3s
sessions 1/50 | steps 13/250 completed=13 submitted=16 active=3 failed=0 | elapsed=123.8s
sessions 1/50 | steps 13/250 completed=13 submitted=16 active=3 failed=0 | elapsed=124.3s
sessions 1/50 | steps 13/250 completed=13 submitted=16 active=3 failed=0 | elapsed=124.8s
prefix hit rate | request_id=claude:3e64b719-3e06-b2e0-abee-1558a97b0894_round_000001 planned=0.9057 actual=0.9057 delta=+0.0000 server_cached_prompt_tokens=32325 server_prompt_tokens=35690
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=125.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=125.8s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=126.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=126.8s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=127.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=127.8s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=128.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=128.8s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=129.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=129.8s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=130.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=130.8s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=131.3s
sessions 1/50 | steps 14/250 completed=14 submitted=17 active=3 failed=0 | elapsed=131.8s
