ts,sglang:token_usage,sglang:full_token_usage,sglang:cache_hit_rate,sglang:num_running_reqs,sglang:num_queue_reqs,sglang:num_retracted_reqs,sglang:max_total_num_tokens,sglang:num_used_tokens,sglang:new_token_ratio,sglang:generation_tokens_total,sglang:cached_tokens_total,sglang:evicted_tokens_total,sglang:prompt_tokens_total,ttft_p50,ttft_p90,ttft_p99,e2e_p50,e2e_p90,e2e_p99,itl_p50,itl_p90,itl_p99
1788848967.032,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788848972.048,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788848977.065,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788848982.08,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788848987.093,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788848992.113,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788848997.126,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849002.142,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849007.155,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849012.171,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849017.18,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849022.19,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849027.204,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849032.219,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849037.239,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849042.253,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849047.271,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849052.284,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849057.301,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849062.315,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849067.332,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849072.348,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849077.364,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849082.382,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849087.397,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849092.413,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849097.429,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849102.439,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849107.458,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849112.473,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849117.49,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849122.511,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849127.526,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849132.544,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849137.555,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
1788849142.568,0.0,0.0,0.0,0.0,0.0,0.0,114495.0,0.0,0.7,8.0,,,6.0,,,,,,,,,
